Gene ID	2dpi	2dpi	3dpi	3dpi
PITG_00258	0.0	0.0	4.22	5.16
PITG_00259	0.0	55.02	11.2	11.84
PITG_00260	0.0	0.0	4.57	5.65
PITG_00261	0.0	0.0	22.52	20.66
PITG_00262	31.97	34.16	21.71	21.92
PITG_00263	86.07	54.52	78.34	75.68
PITG_00264	110.8	224.41	94.71	92.09
PITG_00265	18.49	34.96	12.41	14.22
PITG_00266	1679.55	1491.39	3286.78	3440.96
PITG_00267	18.95	0.0	16.73	12.02
PITG_00268	0.0	0.0	2.44	3.19
PITG_00269	54.14	51.17	50.29	50.05
PITG_00270	7.88	12.42	8.47	9.98
PITG_00271	29.82	14.09	40.69	38.84
PITG_00272	117.65	159.67	111.71	107.06
PITG_00273	19.88	8.67	1.65	1.72
PITG_00274	25.56	23.27	15.38	16.25
PITG_00275	46.73	38.65	45.15	46.69
PITG_00276	0.0	21.43	1.65	2.35
PITG_00279	138.55	129.37	94.94	96.31
PITG_00280	150.73	160.93	75.68	74.28
PITG_00281	34.65	49.12	34.93	37.1
PITG_00282	0.0	42.19	13.24	15.56
PITG_00283	0.0	0.0	6.13	7.44
PITG_00284	20.84	29.54	24.6	24.21
PITG_00286	25.71	16.2	14.25	15.18
PITG_00287	18.14	11.43	38.18	41.82
PITG_00288	0.0	16.2	8.65	9.02
PITG_00289	56.68	35.71	9.91	11.69
PITG_00290	16.02	45.42	34.26	36.03
PITG_00291	61.78	58.39	40.39	44.19
PITG_00292	166.69	67.52	34.68	29.06
PITG_00293	181.53	141.29	124.18	127.13
PITG_00294	27.46	4.33	20.89	17.58
PITG_00295	55.0	19.99	39.64	42.32
PITG_00296	6.23	2.94	3.79	2.83
PITG_00297	0.0	0.0	0.25	0.31
PITG_00298	0.0	6.62	12.7	11.24
PITG_00299	23.49	17.93	12.05	12.73
PITG_00300	34.93	33.02	31.83	28.61
PITG_00301	14.57	3.44	13.4	13.27
PITG_00302	147.13	130.99	55.07	58.12
PITG_00303	0.0	0.0	1.13	0.59
PITG_00304	10.55	0.0	3.95	4.71
PITG_00305	3.92	3.7	3.59	3.05
PITG_00306	0.0	7.04	2.65	2.43
PITG_00307	0.0	0.0	5.23	4.6
PITG_00308	25.04	15.06	28.35	25.99
PITG_00309	15.75	14.89	38.03	34.77
PITG_00310	6.81	8.58	15.46	15.07
PITG_00311	0.0	49.22	21.4	23.16
PITG_00312	9.82	37.13	33.11	37.96
PITG_00313	5.07	9.58	23.92	23.77
PITG_00314	289.05	268.31	195.34	207.64
PITG_00315	29.14	10.33	26.49	24.41
PITG_00320	43.07	33.53	25.69	26.1
PITG_00321	0.0	5.88	1.0	0.52
PITG_00322	0.0	4.72	4.53	4.87
PITG_00323	16.36	5.15	8.57	6.85
PITG_00324	23.24	3.66	5.75	6.54
PITG_00327	20.08	0.0	3.34	1.92
PITG_00328	13.93	13.16	8.56	7.53
PITG_00329	0.0	0.0	14.46	14.65
PITG_00330	31.73	24.63	16.86	15.69
PITG_00331	0.0	0.0	0.3	0.39
PITG_00332	34.44	9.3	4.82	4.77
PITG_00333	76.64	78.18	77.63	80.64
PITG_00334	54.91	90.48	66.83	63.9
PITG_00335	99.66	15.7	45.91	36.07
PITG_00336	18.16	29.05	15.51	17.7
PITG_00337	40.87	22.54	16.09	16.67
PITG_00338	31.78	35.04	27.58	26.43
PITG_00339	3.28	3.1	7.87	7.44
PITG_00341	4.78	6.78	3.29	3.66
PITG_00342	6.1	5.76	3.46	3.5
PITG_00343	33.69	41.2	43.36	40.4
PITG_00347	12.67	15.97	9.57	9.38
PITG_00348	23.63	19.54	19.57	19.64
PITG_00349	31.76	6.0	22.98	22.72
PITG_00350	53.42	94.66	51.31	49.93
PITG_00351	8.15	0.0	1.61	1.46
PITG_00352	20.81	32.77	9.35	8.55
PITG_00353	18.69	0.0	15.94	15.25
PITG_00358	0.0	0.0	1.57	0.86
PITG_00360	0.0	0.0	2.83	3.18
PITG_00361	40.12	27.81	29.33	33.51
PITG_00362	0.0	0.0	2.27	1.94
PITG_00363	0.0	0.0	0.7	0.75
PITG_00364	0.0	11.97	31.51	27.16
PITG_00366	155.24	107.6	35.37	39.26
PITG_00368	97.26	53.62	139.06	139.26
PITG_00369	27.91	7.54	16.39	16.0
PITG_00370	102.97	45.42	84.63	85.34
PITG_22660	0.0	0.0	0.23	0.4
PITG_00372	0.0	0.0	1.74	1.17
PITG_00373	7.56	0.0	3.21	2.62
PITG_00375	101.17	122.94	180.97	189.08
PITG_00377	19.5	9.21	21.02	19.95
PITG_00378	0.0	8.26	2.15	2.09
PITG_00379	0.0	0.0	3.15	3.92
PITG_00380	84.75	96.12	62.79	59.81
PITG_00381	13.5	34.02	33.39	30.74
PITG_00383	32.41	47.64	24.57	25.81
PITG_00384	19.93	47.1	49.21	44.36
PITG_00385	21.07	18.49	30.77	30.5
PITG_00386	0.0	0.0	0.84	1.6
PITG_00388	8.13	3.84	9.16	8.83
PITG_00389	41.61	15.13	34.8	30.87
PITG_00390	142.07	124.69	40.94	41.74
PITG_00391	35.58	29.24	10.24	11.57
PITG_00394	12.5	23.62	13.52	12.76
PITG_00395	311.03	155.24	139.95	136.15
PITG_00396	28.01	24.27	53.28	48.49
PITG_00397	143.87	139.75	68.63	73.99
PITG_00398	15.7	24.72	16.8	16.24
PITG_00399	66.32	31.34	43.95	44.67
PITG_00400	32.2	30.44	121.27	109.18
PITG_00401	72.01	102.08	41.7	41.98
PITG_00402	27.0	17.01	13.62	17.77
PITG_00403	21.82	13.75	19.68	19.8
PITG_00404	24.17	7.61	3.97	5.06
PITG_00405	0.0	0.0	13.17	12.76
PITG_00406	25.27	28.67	16.7	17.75
PITG_00407	30.12	19.48	12.38	11.93
PITG_00408	31.42	9.45	7.22	8.99
PITG_00409	43.74	35.43	63.49	62.05
PITG_00410	85.88	57.12	16.42	16.14
PITG_00411	37.08	35.04	30.74	31.69
PITG_00412	55.11	30.64	12.01	10.09
PITG_00413	74.17	19.47	97.4	103.89
PITG_00414	0.0	18.63	2.15	2.59
PITG_00415	5.48	6.47	2.09	2.33
PITG_00416	21.17	23.65	9.54	9.12
PITG_00417	5.73	2.16	3.77	3.06
PITG_00418	10.95	20.7	5.28	4.26
PITG_00419	64.96	28.65	11.37	12.13
PITG_00420	0.0	0.0	17.51	19.85
PITG_00421	3.34	1.58	6.91	6.74
PITG_00422	58.98	34.84	62.48	70.7
PITG_00423	137.46	59.05	66.64	61.38
PITG_00424	11.87	29.92	9.71	9.56
PITG_00425	0.0	5.61	8.67	6.14
PITG_00426	14.36	15.51	12.84	13.55
PITG_00427	8.77	0.0	6.63	7.6
PITG_00430	64.64	27.15	68.74	66.3
PITG_00431	390.0	321.11	174.57	164.07
PITG_00432	0.0	0.0	1.26	0.99
PITG_00436	35.88	33.91	9.36	7.51
PITG_00437	12.04	5.69	12.94	11.99
PITG_00438	0.0	65.94	33.95	36.25
PITG_00439	9.8	0.0	5.02	2.93
PITG_00440	18.83	20.47	13.09	12.26
PITG_00441	60.15	11.97	31.01	30.19
PITG_00442	42.56	40.22	35.29	35.02
PITG_00443	2060.57	2412.35	3726.92	3737.04
PITG_00444	53.13	34.43	32.92	32.26
PITG_00445	0.0	0.0	0.37	0.66
PITG_00446	0.0	0.0	0.26	0.48
PITG_00447	7.37	6.97	3.3	2.96
PITG_00448	71.7	33.88	15.31	14.94
PITG_00449	35.59	20.18	20.21	19.85
PITG_00450	18.29	10.37	16.03	18.63
PITG_00451	85.2	93.95	146.53	143.87
PITG_00452	57.77	36.4	101.11	95.96
PITG_00453	112.89	119.7	142.09	143.47
PITG_00454	24.18	8.31	23.67	25.78
PITG_00455	282.62	339.02	261.04	256.66
PITG_00456	29.57	41.92	31.96	35.47
PITG_00457	194.36	205.06	164.38	167.28
PITG_00458	233.28	128.19	138.31	139.57
PITG_00459	177.78	99.57	88.28	97.93
PITG_00460	30.69	31.65	28.83	28.26
PITG_00461	128.58	160.58	214.02	220.6
PITG_00462	12.74	9.63	9.44	9.42
PITG_00463	0.0	0.0	1.03	0.87
PITG_00464	6.71	19.03	11.54	10.88
PITG_00465	19.91	9.41	25.86	28.47
PITG_00466	21.26	22.96	16.58	15.99
PITG_00467	0.0	31.79	14.21	13.68
PITG_00468	39.38	18.61	61.27	53.32
PITG_00469	36.79	79.48	18.68	18.96
PITG_00470	0.0	0.0	6.03	5.98
PITG_00471	132.82	167.38	169.72	179.15
PITG_00472	23.3	55.05	41.82	36.03
PITG_00473	13.13	17.37	9.83	9.03
PITG_00474	23.26	8.45	21.52	20.59
PITG_00475	30.07	21.31	30.0	27.52
PITG_00476	9.52	7.71	13.07	12.34
PITG_00477	14.53	19.23	23.4	24.48
PITG_00478	2.8	5.3	1.96	2.57
PITG_00479	62.8	38.89	66.58	64.8
PITG_00480	0.0	0.0	1.01	1.28
PITG_00481	10.47	11.55	12.62	12.82
PITG_00482	83.72	52.75	27.8	28.88
PITG_00483	7.26	16.46	4.43	3.39
PITG_00484	7.47	7.06	9.94	10.51
PITG_00485	0.0	21.92	7.45	6.66
PITG_00488	360.91	542.99	425.32	447.89
PITG_00489	6.48	12.26	4.68	3.18
PITG_00490	59.36	58.91	47.38	51.46
PITG_00491	5.44	2.57	4.99	5.16
PITG_00492	252.47	204.97	322.21	337.53
PITG_00493	0.0	0.0	0.51	0.65
PITG_00494	88.23	86.36	135.69	129.73
PITG_00495	30.91	24.6	28.98	30.11
PITG_00496	4.78	4.51	6.71	6.81
PITG_00499	17.94	16.96	10.46	9.11
PITG_00500	35.88	101.73	51.33	50.34
PITG_00501	15.47	14.62	11.62	12.22
PITG_00502	18.56	5.85	11.45	11.11
PITG_00503	196.6	203.23	97.09	93.14
PITG_00504	12.69	0.0	6.62	8.81
PITG_00505	1209.08	1692.64	1229.72	1237.0
PITG_00506	48.9	64.0	51.29	53.25
PITG_00507	0.0	3.69	2.22	2.2
PITG_00508	8.12	1.54	9.58	10.44
PITG_00509	7.04	19.97	19.67	17.87
PITG_00510	0.0	0.0	0.96	1.14
PITG_00513	0.0	10.52	12.83	11.52
PITG_00514	15.12	14.29	20.72	18.9
PITG_00515	0.0	14.37	16.91	12.92
PITG_00516	0.0	26.6	8.46	8.89
PITG_00517	0.0	0.0	0.71	0.98
PITG_00518	928.29	805.87	591.37	617.08
PITG_00523	174.95	206.69	157.79	157.75
PITG_00524	25.61	18.62	15.41	14.38
PITG_00525	10.53	19.91	17.76	15.47
PITG_00526	12.8	10.89	3.89	4.35
PITG_00527	929.83	831.31	992.45	1020.68
PITG_00528	37.06	14.01	24.65	23.86
PITG_00529	24.52	21.07	20.12	18.99
PITG_00530	68.5	18.5	82.82	75.52
PITG_00531	6.07	17.21	13.26	11.26
PITG_00532	22.68	64.3	56.43	54.48
PITG_00533	19.31	30.42	6.57	5.7
PITG_00535	0.0	0.0	16.61	12.41
PITG_00536	0.0	13.39	3.82	3.52
PITG_00537	251.78	267.71	95.11	108.74
PITG_00538	66.03	15.6	14.48	10.27
PITG_00539	0.0	14.34	8.92	8.44
PITG_00542	45.23	96.17	64.05	50.06
PITG_00543	46.32	23.88	28.32	24.94
PITG_00544	10.85	20.51	17.92	28.04
PITG_00545	168.18	254.33	88.95	93.7
PITG_00546	3.82	9.02	8.81	8.63
PITG_00550	47.71	36.07	19.64	20.49
PITG_00552	63.07	47.69	40.02	36.52
PITG_00553	8.73	22.0	30.19	26.58
PITG_00554	6.71	6.34	4.73	3.61
PITG_00555	7.8	7.37	1.48	1.45
PITG_00556	22.65	57.1	18.06	14.86
PITG_00557	0.0	6.0	6.19	6.19
PITG_00558	21.06	12.44	7.52	7.37
PITG_00559	103.89	83.57	42.77	38.11
PITG_00560	0.0	0.0	3.02	2.0
PITG_00561	66.17	138.98	74.49	75.92
PITG_00562	24.39	42.26	30.16	34.73
PITG_00563	0.0	14.34	6.03	7.2
PITG_00564	72.31	88.44	341.59	311.0
PITG_00565	250.53	361.76	736.9	751.51
PITG_00566	127.13	117.15	100.45	100.66
PITG_00567	0.0	24.22	7.79	10.94
PITG_00568	27.25	41.85	45.27	47.89
PITG_00569	0.0	2.29	1.15	1.45
PITG_00570	23.6	11.15	10.83	12.85
PITG_00571	192.72	190.24	91.8	99.69
PITG_00572	12.52	53.23	12.49	12.8
PITG_00573	48.93	23.12	70.56	71.27
PITG_00574	90.12	62.76	74.41	74.35
PITG_00575	9.67	5.48	8.29	7.9
PITG_00576	17.32	13.64	32.71	34.2
PITG_00577	94.86	82.19	87.7	89.44
PITG_00578	146.04	190.89	163.1	171.88
PITG_00579	0.0	0.0	0.38	0.7
PITG_00582	149.49	129.52	264.31	264.36
PITG_22661	25.12	36.94	14.6	13.03
PITG_22662	13.59	0.0	2.77	2.76
PITG_00584	0.0	0.0	1.3	0.69
PITG_00585	60.95	102.41	109.28	104.37
PITG_00587	147.13	120.92	9.32	8.04
PITG_00588	62.89	82.79	44.38	38.3
PITG_00589	36.53	43.15	50.37	52.99
PITG_00590	40.74	43.64	33.0	30.14
PITG_00591	16.08	0.0	1.62	0.85
PITG_00592	189.95	127.16	305.43	285.23
PITG_00593	145.52	180.97	158.02	156.34
PITG_00594	57.89	52.22	44.57	44.46
PITG_00595	0.0	0.0	3.84	3.12
PITG_00597	28.71	34.89	8.04	7.73
PITG_00601	29.32	15.84	10.83	10.6
PITG_00603	52.03	21.08	8.1	8.09
PITG_00607	0.0	0.0	17.63	18.4
PITG_00608	10.98	10.38	3.02	2.17
PITG_00613	60.06	53.93	50.73	58.79
PITG_00614	0.0	0.0	3.17	3.9
PITG_00615	0.0	0.0	1.24	1.56
PITG_00616	19.26	0.0	5.91	5.73
PITG_00617	0.0	0.0	3.43	3.66
PITG_00618	10.46	0.0	2.28	3.0
PITG_00620	9.94	9.39	7.28	7.03
PITG_00621	8.52	0.0	7.28	6.37
PITG_00622	56.85	64.27	44.56	47.35
PITG_00623	50.61	47.84	41.21	44.25
PITG_00624	0.0	0.0	21.87	19.46
PITG_00625	39.19	59.26	40.09	46.89
PITG_00626	32.89	17.76	27.54	28.25
PITG_00627	11.31	21.37	10.31	13.73
PITG_00628	35.83	22.57	36.84	38.01
PITG_00629	12.39	23.42	23.39	26.33
PITG_00630	15.45	16.22	23.14	21.95
PITG_00631	2056.25	1706.93	4256.73	4731.23
PITG_00632	186.56	124.02	179.8	178.58
PITG_00633	326.83	380.97	439.1	463.41
PITG_00634	6.83	9.68	9.58	9.5
PITG_00635	17.68	13.76	9.32	9.57
PITG_00636	52.67	45.25	33.0	33.48
PITG_00637	10.59	18.19	17.55	20.22
PITG_00640	0.0	0.0	0.92	1.01
PITG_00641	81.54	60.55	32.13	32.2
PITG_00643	3.0	0.0	1.6	1.54
PITG_00646	70.72	50.13	40.49	41.84
PITG_00647	17.63	27.76	20.98	19.38
PITG_00648	41.56	41.59	16.18	18.46
PITG_00649	15.15	23.86	20.81	18.91
PITG_00651	43.81	32.78	21.0	18.81
PITG_00652	9.75	4.61	9.87	10.65
PITG_00653	16.21	22.98	22.4	23.28
PITG_00654	59.59	83.0	80.35	75.62
PITG_00655	0.0	16.96	14.92	16.69
PITG_00656	150.14	201.93	137.08	147.58
PITG_00657	3.44	9.74	5.56	6.56
PITG_00658	24.98	47.22	32.91	30.06
PITG_00659	26.04	16.41	28.62	25.84
PITG_00660	4.27	16.82	11.1	11.78
PITG_00661	14.2	26.84	11.68	11.51
PITG_00662	24.13	21.86	12.49	12.95
PITG_00663	137.29	180.22	130.53	126.67
PITG_00664	18.08	24.41	20.08	19.41
PITG_00665	27.32	38.73	64.62	57.94
PITG_00666	1.79	1.69	6.37	6.86
PITG_00668	48.05	48.66	40.15	40.99
PITG_00669	38.5	42.46	52.25	45.84
PITG_00670	15.2	28.74	25.8	25.01
PITG_00671	20.23	19.12	34.69	27.72
PITG_00672	5.28	3.32	6.13	6.67
PITG_00673	0.0	3.48	13.8	16.91
PITG_00674	30.72	14.52	6.56	4.41
PITG_00675	4.62	5.82	15.22	13.02
PITG_00676	64.32	58.62	30.35	31.58
PITG_00680	58.42	35.62	65.05	65.64
PITG_00681	165.2	156.14	91.4	93.07
PITG_00682	100.14	152.89	126.59	114.61
PITG_00683	56.95	6.73	41.72	36.71
PITG_00684	0.0	0.0	15.02	15.04
PITG_00685	43.71	27.54	44.29	36.96
PITG_00686	33.4	18.04	23.47	22.38
PITG_00687	14.16	26.77	13.64	10.47
PITG_00688	58.3	36.73	30.63	30.39
PITG_00689	88.16	105.06	34.38	35.78
PITG_00690	0.0	0.0	0.91	0.95
PITG_00691	0.0	0.0	0.42	0.51
PITG_00692	0.0	0.0	1.16	1.16
PITG_00693	193.6	179.03	164.27	165.39
PITG_00694	4.35	20.55	2.64	3.52
PITG_00695	55.71	63.42	34.67	31.0
PITG_00696	0.0	0.0	0.45	0.94
PITG_00697	213.43	195.79	187.47	189.81
PITG_00698	39.52	112.07	27.65	31.86
PITG_00699	60.85	19.17	29.0	25.81
PITG_00700	0.0	0.0	5.46	4.94
PITG_00701	23.54	7.41	7.56	5.63
PITG_00702	768.83	708.48	789.44	843.04
PITG_00703	60.16	39.09	69.75	67.87
PITG_00704	42.05	31.79	19.67	19.92
PITG_00705	31.91	55.29	15.43	14.0
PITG_00706	0.0	0.0	8.03	10.58
PITG_00707	81.54	19.27	72.01	62.08
PITG_00708	287.14	217.11	248.11	232.65
PITG_00709	15.33	21.74	12.4	13.53
PITG_00710	0.0	9.84	17.26	23.43
PITG_00711	8.57	0.0	16.81	20.46
PITG_00712	0.0	15.46	19.7	19.62
PITG_00713	33.57	15.86	28.23	26.17
PITG_00714	7.16	13.53	7.14	6.29
PITG_00715	88.62	106.6	21.71	24.39
PITG_00716	131.98	98.75	29.64	33.62
PITG_00717	15.77	11.47	16.56	14.84
PITG_00718	51.75	13.97	9.88	8.09
PITG_00719	105.35	193.28	75.1	79.19
PITG_00720	81.42	140.44	68.82	63.13
PITG_00721	0.0	7.7	5.72	5.41
PITG_00722	7.04	13.32	4.77	4.43
PITG_00723	0.0	0.0	20.07	22.51
PITG_00724	13.45	12.72	52.93	55.38
PITG_00725	23.74	19.23	28.31	28.26
PITG_00726	43.12	8.15	37.69	39.47
PITG_00729	21.19	50.06	33.65	36.13
PITG_00730	15.83	29.92	3.78	4.89
PITG_00731	14.49	13.7	13.57	12.28
PITG_00732	24.56	27.08	27.88	26.25
PITG_00733	284.2	183.6	172.08	183.2
PITG_00734	17.26	32.62	19.08	22.28
PITG_00735	25.57	0.0	12.72	11.93
PITG_00737	11.75	0.0	3.17	3.23
PITG_00743	0.0	0.0	2.11	2.65
PITG_00744	12.15	20.09	19.75	18.39
PITG_00745	13.32	0.0	5.88	6.61
PITG_00746	32.03	20.18	52.93	53.25
PITG_00747	94.6	123.47	132.98	133.54
PITG_00748	54.35	37.92	18.99	18.75
PITG_00750	4.1	23.26	84.25	80.1
PITG_00753	61.56	49.87	2.52	2.0
PITG_00754	19.32	4.57	13.96	13.58
PITG_00755	3.37	1.59	3.22	3.18
PITG_00756	103.07	118.47	60.0	57.13
PITG_00757	10.55	0.0	7.65	6.5
PITG_00758	0.0	0.0	0.59	1.54
PITG_22666	273.29	149.02	286.18	278.46
PITG_22667	0.0	0.0	0.86	0.26
PITG_22668	5.17	24.45	13.26	11.76
PITG_00761	10.62	20.08	45.19	42.41
PITG_00762	62.1	14.67	32.27	30.6
PITG_00763	95.88	122.33	93.96	85.24
PITG_00764	66.69	79.48	103.42	105.93
PITG_00765	121.04	193.98	168.44	195.14
PITG_00766	4.34	12.31	15.33	14.77
PITG_00770	56.85	59.24	55.18	51.35
PITG_00771	15.55	0.0	47.9	42.62
PITG_00772	0.0	5.16	2.07	2.35
PITG_00774	0.0	0.0	6.38	7.16
PITG_00776	0.0	0.0	0.13	0.35
PITG_00778	73.93	83.84	55.33	58.68
PITG_00782	19.33	36.54	16.76	14.99
PITG_00783	73.24	84.6	53.76	50.73
PITG_00786	20.31	11.2	26.59	26.69
PITG_00787	112.43	102.72	77.6	76.85
PITG_00788	59.53	22.51	30.45	25.79
PITG_00789	0.0	19.41	10.6	12.04
PITG_00790	20.96	3.6	7.21	7.5
PITG_00791	25.39	5.33	10.55	13.16
PITG_00793	9.82	18.56	6.03	6.11
PITG_00795	78.02	93.14	29.01	32.57
PITG_00796	0.0	0.0	1.85	2.03
PITG_00797	83.09	58.26	128.33	117.57
PITG_00800	0.0	0.0	0.62	0.12
PITG_00804	302.05	418.71	237.02	237.2
PITG_00805	0.0	0.0	2.78	3.03
PITG_00806	29.14	55.09	15.82	15.69
PITG_00807	63.73	40.16	51.89	56.85
PITG_00809	45.81	44.53	33.26	32.73
PITG_00810	0.0	0.0	0.9	0.0
PITG_00818	8.9	29.9	22.35	20.35
PITG_00819	8.69	7.18	4.37	4.72
PITG_00820	19.61	59.32	8.28	7.79
PITG_00821	27.46	0.0	29.92	30.39
PITG_00827	310.18	372.09	305.93	322.99
PITG_00828	7.38	2.2	4.17	3.92
PITG_00829	40.46	19.12	19.95	23.48
PITG_00830	22.42	0.0	26.57	30.68
PITG_00831	366.46	343.88	0.72	0.31
PITG_00833	3105.21	2922.73	144.26	144.38
PITG_00834	0.0	0.0	6.25	7.08
PITG_00839	20.26	28.72	6.45	7.15
PITG_00840	487.61	785.17	202.25	201.51
PITG_00841	11.96	0.0	1.44	0.14
PITG_00842	103.97	127.16	16.83	15.22
PITG_00843	10.39	4.91	1.25	2.02
PITG_00844	148.36	106.37	8.33	6.98
PITG_00845	9.21	12.19	8.15	7.93
PITG_00846	0.0	13.06	44.28	45.76
PITG_00847	59.53	33.76	49.98	56.42
PITG_00848	33.43	39.49	6.57	6.9
PITG_00849	47.49	0.0	102.02	105.87
PITG_00850	209.97	305.84	166.63	169.89
PITG_00851	7.64	18.06	36.03	33.8
PITG_00852	0.0	28.26	23.32	20.75
PITG_00853	8.15	7.71	35.44	30.93
PITG_00854	48.78	48.74	84.64	83.45
PITG_00855	40.7	6.99	39.25	37.54
PITG_00856	0.0	0.0	13.67	13.53
PITG_00857	101.09	81.89	129.18	134.35
PITG_00858	26.54	18.81	14.81	14.92
PITG_00859	0.0	11.3	1.3	1.29
PITG_00860	5.14	0.0	0.15	0.25
PITG_00861	3.05	17.31	13.66	12.28
PITG_00862	0.0	0.0	0.92	3.12
PITG_00863	169.81	209.88	118.72	120.55
PITG_00864	48.96	27.12	17.31	17.23
PITG_00866	0.0	0.0	0.41	0.11
PITG_00867	90.0	39.26	112.67	113.99
PITG_00869	17.7	0.0	0.96	1.06
PITG_00870	112.12	76.74	0.71	1.02
PITG_00871	32.42	24.51	22.09	21.65
PITG_00872	0.0	0.0	0.3	0.06
PITG_00875	0.0	0.0	5.54	7.22
PITG_00877	9.58	9.05	1.84	1.46
PITG_00878	48.5	56.41	33.41	32.41
PITG_00880	8.69	10.95	12.96	12.41
PITG_00882	28.6	22.0	25.24	25.79
PITG_00883	17.74	16.77	72.44	67.51
PITG_00884	73.22	60.55	106.96	98.24
PITG_00885	5.71	10.79	9.1	10.79
PITG_00886	0.0	0.0	13.64	14.6
PITG_00887	20.42	0.0	5.42	3.82
PITG_00888	0.0	10.55	12.23	12.29
PITG_00889	0.0	12.35	51.08	58.92
PITG_00891	0.0	0.0	0.39	0.27
PITG_00893	0.0	0.0	0.75	0.5
PITG_00894	123.09	78.46	48.49	44.77
PITG_00896	10.92	6.19	3.77	4.38
PITG_00897	6.61	0.0	2.05	2.53
PITG_00898	35.69	30.67	10.64	10.56
PITG_00899	99.05	146.28	106.07	114.89
PITG_00903	0.0	0.0	0.51	0.67
PITG_00907	0.0	0.0	0.02	0.17
PITG_00908	17.1	0.0	9.87	10.03
PITG_00909	15.78	18.65	6.56	5.76
PITG_00910	749.96	824.06	800.5	838.99
PITG_00911	9.71	13.77	9.27	10.11
PITG_00912	317.12	293.2	666.09	650.58
PITG_00913	0.0	23.9	35.38	33.11
PITG_00914	237.43	82.68	98.6	98.91
PITG_00915	0.0	0.0	3.12	2.59
PITG_00916	0.0	0.0	16.38	15.17
PITG_00919	28.15	15.96	11.1	10.27
PITG_00920	0.0	0.0	1.2	0.7
PITG_00921	797.08	669.65	255.88	258.91
PITG_00923	7.25	4.57	4.57	4.45
PITG_00926	0.0	0.0	1.28	1.64
PITG_00927	0.0	0.0	16.36	16.16
PITG_00928	0.0	5.1	0.62	0.94
PITG_00929	0.0	0.0	0.93	1.15
PITG_00930	306.95	343.29	203.58	195.57
PITG_00931	247.76	189.71	107.36	114.16
PITG_00932	24.58	19.01	12.53	14.25
PITG_00933	9.71	9.18	8.97	10.52
PITG_00934	0.0	0.0	30.19	29.54
PITG_00935	5.36	10.13	9.31	8.27
PITG_00936	12.57	35.65	17.98	14.19
PITG_00937	6.72	12.71	8.1	8.29
PITG_00938	32.66	27.93	28.83	29.39
PITG_00939	30.71	43.54	20.65	18.83
PITG_00940	22.8	23.95	29.41	26.53
PITG_00941	3523.4	3791.8	6908.14	6610.04
PITG_00942	34.9	48.37	46.88	44.01
PITG_00943	34.35	10.82	42.55	46.24
PITG_00944	0.0	0.0	3.82	3.49
PITG_00945	0.0	32.92	16.78	17.51
PITG_00946	12.96	9.8	5.5	5.43
PITG_00947	32.96	22.66	22.96	21.23
PITG_00948	0.0	0.0	5.5	3.92
PITG_00952	28.37	24.58	26.47	23.14
PITG_00953	46.66	14.7	25.42	30.06
PITG_00954	10.08	38.1	33.52	28.28
PITG_00955	2.13	8.04	17.01	15.82
PITG_00957	58.5	29.77	67.09	60.3
PITG_00960	28.03	17.22	12.15	12.9
PITG_00961	16.41	54.28	73.29	70.87
PITG_00962	52.15	73.93	33.79	29.39
PITG_00963	0.0	7.59	7.83	7.93
PITG_00964	32.87	52.81	43.61	44.76
PITG_00965	5.59	2.64	2.15	2.54
PITG_00966	8.14	8.55	7.28	7.6
PITG_00967	36.04	93.67	158.25	158.85
PITG_00968	63.17	47.76	179.08	175.88
PITG_00970	121.39	143.42	132.14	112.57
PITG_00971	0.0	30.64	10.41	10.47
PITG_00972	0.0	7.18	8.28	6.28
PITG_00973	17.03	26.83	20.12	19.16
PITG_00974	26.84	15.22	27.27	26.2
PITG_00978	40.27	35.82	33.17	32.48
PITG_00979	48.05	53.67	29.43	28.36
PITG_00980	50.84	60.4	43.64	44.16
PITG_00981	0.0	6.99	15.02	13.75
PITG_00982	28.05	30.44	29.07	30.3
PITG_00983	30.8	22.54	25.94	27.85
PITG_00984	30.44	57.54	21.92	18.5
PITG_00986	101.02	116.23	89.81	85.29
PITG_00987	2026.48	1899.59	3577.71	3674.11
PITG_00988	57.14	61.72	47.84	46.98
PITG_00989	20.39	19.27	14.73	15.09
PITG_00990	0.0	8.56	4.62	3.9
PITG_00991	14.22	16.13	5.94	4.22
PITG_00994	54.89	107.22	58.21	57.05
PITG_00995	107.88	144.44	91.76	87.13
PITG_00996	16.82	0.0	5.79	6.04
PITG_00997	475.6	632.86	791.39	777.61
PITG_00998	4.53	5.2	7.48	7.84
PITG_00999	21.04	6.63	18.74	16.66
PITG_01001	15.6	2.95	11.88	12.6
PITG_01002	9.68	0.0	2.28	1.39
PITG_01003	14.83	24.52	27.54	27.63
PITG_01004	707.61	734.72	1862.82	1647.21
PITG_01005	16.95	9.61	10.27	10.85
PITG_01006	0.0	5.43	12.07	9.39
PITG_01008	0.0	0.0	0.74	1.38
PITG_01010	0.0	0.0	0.2	0.04
PITG_01016	0.0	0.0	5.56	8.05
PITG_01019	25.33	32.39	14.85	14.94
PITG_01020	69.48	11.94	37.67	36.96
PITG_01023	0.0	16.73	1.42	2.12
PITG_01024	0.0	12.35	20.6	18.44
PITG_01025	9.29	21.08	15.13	14.16
PITG_01026	0.0	4.15	3.04	2.49
PITG_01027	9.68	0.0	6.16	6.37
PITG_01029	115.1	105.03	201.32	187.63
